SN,Date,Open,High,Low,LTP,CHANGE,Volume,Adjusted_Close
148,2023-07-09,500.00,512.80,492.00,498.00,0.20,"371,250.00","186,072,060.00"
149,2023-07-06,515.00,518.00,491.00,497.00,-2.32,"308,562.00","153,683,428.20"
150,2023-07-05,535.00,535.00,505.00,508.80,-3.82,"270,713.00","139,088,920.30"
151,2023-07-04,542.60,542.60,520.40,529.00,-0.56,"214,583.00","113,384,502.40"
152,2023-07-03,548.00,549.00,530.00,532.00,-3.10,"443,519.00","239,445,785.10"
153,2023-07-02,569.00,574.00,548.00,549.00,-1.60,"762,109.00","425,654,707.90"
154,2023-06-28,517.00,557.90,517.00,557.90,10.00,"1,523,712.00","837,036,791.90"
155,2023-06-27,470.30,507.20,470.30,507.20,10.00,"24,091.00","12,154,377.30"
156,2023-06-26,420.00,461.10,420.00,461.10,10.00,"4,364.00","2,009,685.70"
157,2023-06-25,388.70,419.20,388.70,419.20,10.00,"5,728.00","2,400,285.70"
158,2023-06-22,350.00,381.10,350.00,381.10,0.00,"1,694.00","643,813.70"
